TimeStamp,NAME,GS_mean
2021-01-01 00:00:00,Naturns/Naturno,0
2021-01-01 01:00:00,Naturns/Naturno,0
2021-01-01 02:00:00,Naturns/Naturno,0
2021-01-01 03:00:00,Naturns/Naturno,0
2021-01-01 04:00:00,Naturns/Naturno,0
2021-01-01 05:00:00,Naturns/Naturno,0
2021-01-01 06:00:00,Naturns/Naturno,0
2021-01-01 07:00:00,Naturns/Naturno,0
2021-01-01 08:00:00,Naturns/Naturno,0.12
2021-01-01 09:00:00,Naturns/Naturno,14.5
2021-01-01 10:00:00,Naturns/Naturno,77.42
2021-01-01 11:00:00,Naturns/Naturno,151.17
2021-01-01 12:00:00,Naturns/Naturno,170.1
2021-01-01 13:00:00,Naturns/Naturno,175.85
2021-01-01 14:00:00,Naturns/Naturno,175.08
2021-01-01 15:00:00,Naturns/Naturno,106.45
2021-01-01 16:00:00,Naturns/Naturno,52.53
2021-01-01 17:00:00,Naturns/Naturno,6.33
2021-01-01 18:00:00,Naturns/Naturno,0
2021-01-01 19:00:00,Naturns/Naturno,0
2021-01-01 20:00:00,Naturns/Naturno,0
2021-01-01 21:00:00,Naturns/Naturno,0
2021-01-01 22:00:00,Naturns/Naturno,0
2021-01-01 23:00:00,Naturns/Naturno,0
2021-01-02 00:00:00,Naturns/Naturno,0
2021-01-02 01:00:00,Naturns/Naturno,0
2021-01-02 02:00:00,Naturns/Naturno,0
2021-01-02 03:00:00,Naturns/Naturno,0
2021-01-02 04:00:00,Naturns/Naturno,0
2021-01-02 05:00:00,Naturns/Naturno,0
2021-01-02 06:00:00,Naturns/Naturno,0
2021-01-02 07:00:00,Naturns/Naturno,0
2021-01-02 08:00:00,Naturns/Naturno,0.03
2021-01-02 09:00:00,Naturns/Naturno,20.63
2021-01-02 10:00:00,Naturns/Naturno,54.12
2021-01-02 11:00:00,Naturns/Naturno,71.85
2021-01-02 12:00:00,Naturns/Naturno,97.22
2021-01-02 13:00:00,Naturns/Naturno,147.68
2021-01-02 14:00:00,Naturns/Naturno,103.08
2021-01-02 15:00:00,Naturns/Naturno,36.1
2021-01-02 16:00:00,Naturns/Naturno,26.37
2021-01-02 17:00:00,Naturns/Naturno,2.07
2021-01-02 18:00:00,Naturns/Naturno,0
2021-01-02 19:00:00,Naturns/Naturno,0
2021-01-02 20:00:00,Naturns/Naturno,0
2021-01-02 21:00:00,Naturns/Naturno,0
2021-01-02 22:00:00,Naturns/Naturno,0
2021-01-02 23:00:00,Naturns/Naturno,0
2021-01-03 00:00:00,Naturns/Naturno,0
2021-01-03 01:00:00,Naturns/Naturno,0
2021-01-03 02:00:00,Naturns/Naturno,0
2021-01-03 03:00:00,Naturns/Naturno,0
2021-01-03 04:00:00,Naturns/Naturno,0
2021-01-03 05:00:00,Naturns/Naturno,0
2021-01-03 06:00:00,Naturns/Naturno,0
2021-01-03 07:00:00,Naturns/Naturno,0
2021-01-03 08:00:00,Naturns/Naturno,0.05
2021-01-03 09:00:00,Naturns/Naturno,14.47
2021-01-03 10:00:00,Naturns/Naturno,26.9
2021-01-03 11:00:00,Naturns/Naturno,77.28
2021-01-03 12:00:00,Naturns/Naturno,118.63
2021-01-03 13:00:00,Naturns/Naturno,110.43
2021-01-03 14:00:00,Naturns/Naturno,112.58
2021-01-03 15:00:00,Naturns/Naturno,75.07
2021-01-03 16:00:00,Naturns/Naturno,34.72
2021-01-03 17:00:00,Naturns/Naturno,3.47
2021-01-03 18:00:00,Naturns/Naturno,0
2021-01-03 19:00:00,Naturns/Naturno,0
2021-01-03 20:00:00,Naturns/Naturno,0
2021-01-03 21:00:00,Naturns/Naturno,0
2021-01-03 22:00:00,Naturns/Naturno,0
2021-01-03 23:00:00,Naturns/Naturno,0
2021-01-04 00:00:00,Naturns/Naturno,0
2021-01-04 01:00:00,Naturns/Naturno,0
2021-01-04 02:00:00,Naturns/Naturno,0
2021-01-04 03:00:00,Naturns/Naturno,0
2021-01-04 04:00:00,Naturns/Naturno,0
2021-01-04 05:00:00,Naturns/Naturno,0
2021-01-04 06:00:00,Naturns/Naturno,0
2021-01-04 07:00:00,Naturns/Naturno,0
2021-01-04 08:00:00,Naturns/Naturno,0.1
2021-01-04 09:00:00,Naturns/Naturno,18.55
2021-01-04 10:00:00,Naturns/Naturno,45.07
2021-01-04 11:00:00,Naturns/Naturno,70.58
2021-01-04 12:00:00,Naturns/Naturno,125.15
2021-01-04 13:00:00,Naturns/Naturno,155.45
2021-01-04 14:00:00,Naturns/Naturno,360.97
2021-01-04 15:00:00,Naturns/Naturno,143.25
2021-01-04 16:00:00,Naturns/Naturno,54.13
2021-01-04 17:00:00,Naturns/Naturno,10.73
2021-01-04 18:00:00,Naturns/Naturno,0
2021-01-04 19:00:00,Naturns/Naturno,0
2021-01-04 20:00:00,Naturns/Naturno,0
2021-01-04 21:00:00,Naturns/Naturno,0
2021-01-04 22:00:00,Naturns/Naturno,0
2021-01-04 23:00:00,Naturns/Naturno,0
2021-01-05 00:00:00,Naturns/Naturno,0
2021-01-05 01:00:00,Naturns/Naturno,0
2021-01-05 02:00:00,Naturns/Naturno,0
2021-01-05 03:00:00,Naturns/Naturno,0
2021-01-05 04:00:00,Naturns/Naturno,0
2021-01-05 05:00:00,Naturns/Naturno,0
2021-01-05 06:00:00,Naturns/Naturno,0
2021-01-05 07:00:00,Naturns/Naturno,0
2021-01-05 08:00:00,Naturns/Naturno,0.15
2021-01-05 09:00:00,Naturns/Naturno,20.13
2021-01-05 10:00:00,Naturns/Naturno,84.42
2021-01-05 11:00:00,Naturns/Naturno,108.72
2021-01-05 12:00:00,Naturns/Naturno,160.55
2021-01-05 13:00:00,Naturns/Naturno,178.67
2021-01-05 14:00:00,Naturns/Naturno,181.17
2021-01-05 15:00:00,Naturns/Naturno,125.65
2021-01-05 16:00:00,Naturns/Naturno,56.28
2021-01-05 17:00:00,Naturns/Naturno,5.82
2021-01-05 18:00:00,Naturns/Naturno,0
2021-01-05 19:00:00,Naturns/Naturno,0
2021-01-05 20:00:00,Naturns/Naturno,0
2021-01-05 21:00:00,Naturns/Naturno,0
2021-01-05 22:00:00,Naturns/Naturno,0
2021-01-05 23:00:00,Naturns/Naturno,0
2021-01-06 00:00:00,Naturns/Naturno,0
2021-01-06 01:00:00,Naturns/Naturno,0
2021-01-06 02:00:00,Naturns/Naturno,0
2021-01-06 03:00:00,Naturns/Naturno,0
2021-01-06 04:00:00,Naturns/Naturno,0
2021-01-06 05:00:00,Naturns/Naturno,0
2021-01-06 06:00:00,Naturns/Naturno,0
2021-01-06 07:00:00,Naturns/Naturno,0
2021-01-06 08:00:00,Naturns/Naturno,0.22
2021-01-06 09:00:00,Naturns/Naturno,14.8
2021-01-06 10:00:00,Naturns/Naturno,45.02
2021-01-06 11:00:00,Naturns/Naturno,81.83
2021-01-06 12:00:00,Naturns/Naturno,115.2
2021-01-06 13:00:00,Naturns/Naturno,118.45
2021-01-06 14:00:00,Naturns/Naturno,152.52
2021-01-06 15:00:00,Naturns/Naturno,122.33
2021-01-06 16:00:00,Naturns/Naturno,77.15
2021-01-06 17:00:00,Naturns/Naturno,9.55
2021-01-06 18:00:00,Naturns/Naturno,0
2021-01-06 19:00:00,Naturns/Naturno,0
2021-01-06 20:00:00,Naturns/Naturno,0
2021-01-06 21:00:00,Naturns/Naturno,0
2021-01-06 22:00:00,Naturns/Naturno,0
2021-01-06 23:00:00,Naturns/Naturno,0
2021-01-07 00:00:00,Naturns/Naturno,0
2021-01-07 01:00:00,Naturns/Naturno,0
2021-01-07 02:00:00,Naturns/Naturno,0
2021-01-07 03:00:00,Naturns/Naturno,0
2021-01-07 04:00:00,Naturns/Naturno,0
2021-01-07 05:00:00,Naturns/Naturno,0
2021-01-07 06:00:00,Naturns/Naturno,0
2021-01-07 07:00:00,Naturns/Naturno,0
2021-01-07 08:00:00,Naturns/Naturno,0.22
2021-01-07 09:00:00,Naturns/Naturno,13.55
2021-01-07 10:00:00,Naturns/Naturno,31.15
2021-01-07 11:00:00,Naturns/Naturno,45.63
2021-01-07 12:00:00,Naturns/Naturno,281.7
2021-01-07 13:00:00,Naturns/Naturno,361.28
2021-01-07 14:00:00,Naturns/Naturno,332.53
2021-01-07 15:00:00,Naturns/Naturno,174.47
2021-01-07 16:00:00,Naturns/Naturno,31.2
2021-01-07 17:00:00,Naturns/Naturno,8.2
2021-01-07 18:00:00,Naturns/Naturno,0
2021-01-07 19:00:00,Naturns/Naturno,0
2021-01-07 20:00:00,Naturns/Naturno,0
2021-01-07 21:00:00,Naturns/Naturno,0
2021-01-07 22:00:00,Naturns/Naturno,0
2021-01-07 23:00:00,Naturns/Naturno,0
2021-01-08 00:00:00,Naturns/Naturno,0
2021-01-08 01:00:00,Naturns/Naturno,0
2021-01-08 02:00:00,Naturns/Naturno,0
2021-01-08 03:00:00,Naturns/Naturno,0
2021-01-08 04:00:00,Naturns/Naturno,0
2021-01-08 05:00:00,Naturns/Naturno,0
2021-01-08 06:00:00,Naturns/Naturno,0
2021-01-08 07:00:00,Naturns/Naturno,0
2021-01-08 08:00:00,Naturns/Naturno,0.2
2021-01-08 09:00:00,Naturns/Naturno,13.2
2021-01-08 10:00:00,Naturns/Naturno,30.02
2021-01-08 11:00:00,Naturns/Naturno,44
2021-01-08 12:00:00,Naturns/Naturno,286.95
2021-01-08 13:00:00,Naturns/Naturno,368.38
2021-01-08 14:00:00,Naturns/Naturno,334.1
2021-01-08 15:00:00,Naturns/Naturno,207.37
2021-01-08 16:00:00,Naturns/Naturno,31.28
2021-01-08 17:00:00,Naturns/Naturno,8.7
2021-01-08 18:00:00,Naturns/Naturno,0
2021-01-08 19:00:00,Naturns/Naturno,0
2021-01-08 20:00:00,Naturns/Naturno,0
2021-01-08 21:00:00,Naturns/Naturno,0
2021-01-08 22:00:00,Naturns/Naturno,0
2021-01-08 23:00:00,Naturns/Naturno,0
2021-01-09 00:00:00,Naturns/Naturno,0
2021-01-09 01:00:00,Naturns/Naturno,0
2021-01-09 02:00:00,Naturns/Naturno,0
2021-01-09 03:00:00,Naturns/Naturno,0
2021-01-09 04:00:00,Naturns/Naturno,0
2021-01-09 05:00:00,Naturns/Naturno,0
2021-01-09 06:00:00,Naturns/Naturno,0
2021-01-09 07:00:00,Naturns/Naturno,0
2021-01-09 08:00:00,Naturns/Naturno,0.25
2021-01-09 09:00:00,Naturns/Naturno,18.27
2021-01-09 10:00:00,Naturns/Naturno,50.8
2021-01-09 11:00:00,Naturns/Naturno,91.2
2021-01-09 12:00:00,Naturns/Naturno,265.18
2021-01-09 13:00:00,Naturns/Naturno,260.55
2021-01-09 14:00:00,Naturns/Naturno,208.9
2021-01-09 15:00:00,Naturns/Naturno,142.53
2021-01-09 16:00:00,Naturns/Naturno,63.25
2021-01-09 17:00:00,Naturns/Naturno,13.67
2021-01-09 18:00:00,Naturns/Naturno,0
2021-01-09 19:00:00,Naturns/Naturno,0
2021-01-09 20:00:00,Naturns/Naturno,0
2021-01-09 21:00:00,Naturns/Naturno,0
2021-01-09 22:00:00,Naturns/Naturno,0
2021-01-09 23:00:00,Naturns/Naturno,0
2021-01-10 00:00:00,Naturns/Naturno,0
2021-01-10 01:00:00,Naturns/Naturno,0
2021-01-10 02:00:00,Naturns/Naturno,0
2021-01-10 03:00:00,Naturns/Naturno,0
2021-01-10 04:00:00,Naturns/Naturno,0
2021-01-10 05:00:00,Naturns/Naturno,0
2021-01-10 06:00:00,Naturns/Naturno,0
2021-01-10 07:00:00,Naturns/Naturno,0
2021-01-10 08:00:00,Naturns/Naturno,0.17
2021-01-10 09:00:00,Naturns/Naturno,11.22
2021-01-10 10:00:00,Naturns/Naturno,30.3
2021-01-10 11:00:00,Naturns/Naturno,44.32
2021-01-10 12:00:00,Naturns/Naturno,304.3
2021-01-10 13:00:00,Naturns/Naturno,379.53
2021-01-10 14:00:00,Naturns/Naturno,342.63
2021-01-10 15:00:00,Naturns/Naturno,258.38
2021-01-10 16:00:00,Naturns/Naturno,36.32
2021-01-10 17:00:00,Naturns/Naturno,8.82
2021-01-10 18:00:00,Naturns/Naturno,0
2021-01-10 19:00:00,Naturns/Naturno,0
2021-01-10 20:00:00,Naturns/Naturno,0
2021-01-10 21:00:00,Naturns/Naturno,0
2021-01-10 22:00:00,Naturns/Naturno,0
2021-01-10 23:00:00,Naturns/Naturno,0
2021-01-11 00:00:00,Naturns/Naturno,0
2021-01-11 01:00:00,Naturns/Naturno,0
2021-01-11 02:00:00,Naturns/Naturno,0
2021-01-11 03:00:00,Naturns/Naturno,0
2021-01-11 04:00:00,Naturns/Naturno,0
2021-01-11 05:00:00,Naturns/Naturno,0
2021-01-11 06:00:00,Naturns/Naturno,0
2021-01-11 07:00:00,Naturns/Naturno,0
2021-01-11 08:00:00,Naturns/Naturno,0.25
2021-01-11 09:00:00,Naturns/Naturno,13.25
2021-01-11 10:00:00,Naturns/Naturno,29.37
2021-01-11 11:00:00,Naturns/Naturno,42.75
2021-01-11 12:00:00,Naturns/Naturno,319.05
2021-01-11 13:00:00,Naturns/Naturno,386.25
2021-01-11 14:00:00,Naturns/Naturno,347.48
2021-01-11 15:00:00,Naturns/Naturno,265.63
2021-01-11 16:00:00,Naturns/Naturno,43.78
2021-01-11 17:00:00,Naturns/Naturno,9.07
2021-01-11 18:00:00,Naturns/Naturno,0
2021-01-11 19:00:00,Naturns/Naturno,0
2021-01-11 20:00:00,Naturns/Naturno,0
2021-01-11 21:00:00,Naturns/Naturno,0
2021-01-11 22:00:00,Naturns/Naturno,0
2021-01-11 23:00:00,Naturns/Naturno,0
2021-01-12 00:00:00,Naturns/Naturno,0
2021-01-12 01:00:00,Naturns/Naturno,0
2021-01-12 02:00:00,Naturns/Naturno,0
2021-01-12 03:00:00,Naturns/Naturno,0
2021-01-12 04:00:00,Naturns/Naturno,0
2021-01-12 05:00:00,Naturns/Naturno,0
2021-01-12 06:00:00,Naturns/Naturno,0
2021-01-12 07:00:00,Naturns/Naturno,0
2021-01-12 08:00:00,Naturns/Naturno,0.18
2021-01-12 09:00:00,Naturns/Naturno,25.98
2021-01-12 10:00:00,Naturns/Naturno,73.58
2021-01-12 11:00:00,Naturns/Naturno,125.6
2021-01-12 12:00:00,Naturns/Naturno,155.08
2021-01-12 13:00:00,Naturns/Naturno,246.23
2021-01-12 14:00:00,Naturns/Naturno,174.55
2021-01-12 15:00:00,Naturns/Naturno,99.42
2021-01-12 16:00:00,Naturns/Naturno,83.33
2021-01-12 17:00:00,Naturns/Naturno,12.22
2021-01-12 18:00:00,Naturns/Naturno,0.07
2021-01-12 19:00:00,Naturns/Naturno,0
2021-01-12 20:00:00,Naturns/Naturno,0
2021-01-12 21:00:00,Naturns/Naturno,0
2021-01-12 22:00:00,Naturns/Naturno,0
2021-01-12 23:00:00,Naturns/Naturno,0
2021-01-13 00:00:00,Naturns/Naturno,0
2021-01-13 01:00:00,Naturns/Naturno,0
2021-01-13 02:00:00,Naturns/Naturno,0
2021-01-13 03:00:00,Naturns/Naturno,0
2021-01-13 04:00:00,Naturns/Naturno,0
2021-01-13 05:00:00,Naturns/Naturno,0
2021-01-13 06:00:00,Naturns/Naturno,0
2021-01-13 07:00:00,Naturns/Naturno,0
2021-01-13 08:00:00,Naturns/Naturno,1.73
2021-01-13 09:00:00,Naturns/Naturno,51.4
2021-01-13 10:00:00,Naturns/Naturno,109.47
2021-01-13 11:00:00,Naturns/Naturno,173.87
2021-01-13 12:00:00,Naturns/Naturno,360.6
2021-01-13 13:00:00,Naturns/Naturno,364.58
2021-01-13 14:00:00,Naturns/Naturno,257.37
2021-01-13 15:00:00,Naturns/Naturno,255.08
2021-01-13 16:00:00,Naturns/Naturno,99.37
2021-01-13 17:00:00,Naturns/Naturno,19.33
2021-01-13 18:00:00,Naturns/Naturno,0
2021-01-13 19:00:00,Naturns/Naturno,0
2021-01-13 20:00:00,Naturns/Naturno,0
2021-01-13 21:00:00,Naturns/Naturno,0
2021-01-13 22:00:00,Naturns/Naturno,0
2021-01-13 23:00:00,Naturns/Naturno,0
2021-01-14 00:00:00,Naturns/Naturno,0
2021-01-14 01:00:00,Naturns/Naturno,0
2021-01-14 02:00:00,Naturns/Naturno,0
2021-01-14 03:00:00,Naturns/Naturno,0
2021-01-14 04:00:00,Naturns/Naturno,0
2021-01-14 05:00:00,Naturns/Naturno,0
2021-01-14 06:00:00,Naturns/Naturno,0
2021-01-14 07:00:00,Naturns/Naturno,0
2021-01-14 08:00:00,Naturns/Naturno,0.72
2021-01-14 09:00:00,Naturns/Naturno,33.65
2021-01-14 10:00:00,Naturns/Naturno,90.38
2021-01-14 11:00:00,Naturns/Naturno,128.42
2021-01-14 12:00:00,Naturns/Naturno,135.52
2021-01-14 13:00:00,Naturns/Naturno,167.82
2021-01-14 14:00:00,Naturns/Naturno,132.8
2021-01-14 15:00:00,Naturns/Naturno,108.48
2021-01-14 16:00:00,Naturns/Naturno,57.87
2021-01-14 17:00:00,Naturns/Naturno,10.35
2021-01-14 18:00:00,Naturns/Naturno,0
2021-01-14 19:00:00,Naturns/Naturno,0
2021-01-14 20:00:00,Naturns/Naturno,0
2021-01-14 21:00:00,Naturns/Naturno,0
2021-01-14 22:00:00,Naturns/Naturno,0
2021-01-14 23:00:00,Naturns/Naturno,0
2021-01-15 00:00:00,Naturns/Naturno,0
2021-01-15 01:00:00,Naturns/Naturno,0
2021-01-15 02:00:00,Naturns/Naturno,0
2021-01-15 03:00:00,Naturns/Naturno,0
2021-01-15 04:00:00,Naturns/Naturno,0
2021-01-15 05:00:00,Naturns/Naturno,0
2021-01-15 06:00:00,Naturns/Naturno,0
2021-01-15 07:00:00,Naturns/Naturno,0
2021-01-15 08:00:00,Naturns/Naturno,0.03
2021-01-15 09:00:00,Naturns/Naturno,9.4
2021-01-15 10:00:00,Naturns/Naturno,46.88
2021-01-15 11:00:00,Naturns/Naturno,134.15
2021-01-15 12:00:00,Naturns/Naturno,182.77
2021-01-15 13:00:00,Naturns/Naturno,123.58
2021-01-15 14:00:00,Naturns/Naturno,302.32
2021-01-15 15:00:00,Naturns/Naturno,181.58
2021-01-15 16:00:00,Naturns/Naturno,73.93
2021-01-15 17:00:00,Naturns/Naturno,11.75
2021-01-15 18:00:00,Naturns/Naturno,0.02
2021-01-15 19:00:00,Naturns/Naturno,0
2021-01-15 20:00:00,Naturns/Naturno,0
2021-01-15 21:00:00,Naturns/Naturno,0
2021-01-15 22:00:00,Naturns/Naturno,0
2021-01-15 23:00:00,Naturns/Naturno,0
2021-01-16 00:00:00,Naturns/Naturno,0
2021-01-16 01:00:00,Naturns/Naturno,0
2021-01-16 02:00:00,Naturns/Naturno,0
2021-01-16 03:00:00,Naturns/Naturno,0
2021-01-16 04:00:00,Naturns/Naturno,0
2021-01-16 05:00:00,Naturns/Naturno,0
2021-01-16 06:00:00,Naturns/Naturno,0
2021-01-16 07:00:00,Naturns/Naturno,0
2021-01-16 08:00:00,Naturns/Naturno,0.28
2021-01-16 09:00:00,Naturns/Naturno,14.42
2021-01-16 10:00:00,Naturns/Naturno,31.48
2021-01-16 11:00:00,Naturns/Naturno,47.9
2021-01-16 12:00:00,Naturns/Naturno,360.45
2021-01-16 13:00:00,Naturns/Naturno,389.82
2021-01-16 14:00:00,Naturns/Naturno,364.87
2021-01-16 15:00:00,Naturns/Naturno,278.9
2021-01-16 16:00:00,Naturns/Naturno,111.1
2021-01-16 17:00:00,Naturns/Naturno,11.67
2021-01-16 18:00:00,Naturns/Naturno,0.02
2021-01-16 19:00:00,Naturns/Naturno,0
2021-01-16 20:00:00,Naturns/Naturno,0
2021-01-16 21:00:00,Naturns/Naturno,0
2021-01-16 22:00:00,Naturns/Naturno,0
2021-01-16 23:00:00,Naturns/Naturno,0
2021-01-17 00:00:00,Naturns/Naturno,0
2021-01-17 01:00:00,Naturns/Naturno,0
2021-01-17 02:00:00,Naturns/Naturno,0
2021-01-17 03:00:00,Naturns/Naturno,0
2021-01-17 04:00:00,Naturns/Naturno,0
2021-01-17 05:00:00,Naturns/Naturno,0
2021-01-17 06:00:00,Naturns/Naturno,0
2021-01-17 07:00:00,Naturns/Naturno,0
2021-01-17 08:00:00,Naturns/Naturno,0.18
2021-01-17 09:00:00,Naturns/Naturno,24.23
2021-01-17 10:00:00,Naturns/Naturno,88.98
2021-01-17 11:00:00,Naturns/Naturno,118.82
2021-01-17 12:00:00,Naturns/Naturno,141.77
2021-01-17 13:00:00,Naturns/Naturno,143.57
2021-01-17 14:00:00,Naturns/Naturno,153.97
2021-01-17 15:00:00,Naturns/Naturno,150.85
2021-01-17 16:00:00,Naturns/Naturno,94.97
2021-01-17 17:00:00,Naturns/Naturno,26.98
2021-01-17 18:00:00,Naturns/Naturno,0.05
2021-01-17 19:00:00,Naturns/Naturno,0
2021-01-17 20:00:00,Naturns/Naturno,0
2021-01-17 21:00:00,Naturns/Naturno,0
2021-01-17 22:00:00,Naturns/Naturno,0
2021-01-17 23:00:00,Naturns/Naturno,0
2021-01-18 00:00:00,Naturns/Naturno,0
2021-01-18 01:00:00,Naturns/Naturno,0
2021-01-18 02:00:00,Naturns/Naturno,0
2021-01-18 03:00:00,Naturns/Naturno,0
2021-01-18 04:00:00,Naturns/Naturno,0
2021-01-18 05:00:00,Naturns/Naturno,0
2021-01-18 06:00:00,Naturns/Naturno,0
2021-01-18 07:00:00,Naturns/Naturno,0
2021-01-18 08:00:00,Naturns/Naturno,0.42
2021-01-18 09:00:00,Naturns/Naturno,27.98
2021-01-18 10:00:00,Naturns/Naturno,51.95
2021-01-18 11:00:00,Naturns/Naturno,136.6
2021-01-18 12:00:00,Naturns/Naturno,428.72
2021-01-18 13:00:00,Naturns/Naturno,465.8
2021-01-18 14:00:00,Naturns/Naturno,393.17
2021-01-18 15:00:00,Naturns/Naturno,290.63
2021-01-18 16:00:00,Naturns/Naturno,130.75
2021-01-18 17:00:00,Naturns/Naturno,13.38
2021-01-18 18:00:00,Naturns/Naturno,0.03
2021-01-18 19:00:00,Naturns/Naturno,0
2021-01-18 20:00:00,Naturns/Naturno,0
2021-01-18 21:00:00,Naturns/Naturno,0
2021-01-18 22:00:00,Naturns/Naturno,0
2021-01-18 23:00:00,Naturns/Naturno,0
2021-01-19 00:00:00,Naturns/Naturno,0
2021-01-19 01:00:00,Naturns/Naturno,0
2021-01-19 02:00:00,Naturns/Naturno,0
2021-01-19 03:00:00,Naturns/Naturno,0
2021-01-19 04:00:00,Naturns/Naturno,0
2021-01-19 05:00:00,Naturns/Naturno,0
2021-01-19 06:00:00,Naturns/Naturno,0
2021-01-19 07:00:00,Naturns/Naturno,0
2021-01-19 08:00:00,Naturns/Naturno,0.7
2021-01-19 09:00:00,Naturns/Naturno,26.42
2021-01-19 10:00:00,Naturns/Naturno,54.85
2021-01-19 11:00:00,Naturns/Naturno,127.23
2021-01-19 12:00:00,Naturns/Naturno,351.97
2021-01-19 13:00:00,Naturns/Naturno,394.98
2021-01-19 14:00:00,Naturns/Naturno,360.78
2021-01-19 15:00:00,Naturns/Naturno,281.72
2021-01-19 16:00:00,Naturns/Naturno,136.18
2021-01-19 17:00:00,Naturns/Naturno,26.67
2021-01-19 18:00:00,Naturns/Naturno,0.17
2021-01-19 19:00:00,Naturns/Naturno,0
2021-01-19 20:00:00,Naturns/Naturno,0
2021-01-19 21:00:00,Naturns/Naturno,0
2021-01-19 22:00:00,Naturns/Naturno,0
2021-01-19 23:00:00,Naturns/Naturno,0
2021-01-20 00:00:00,Naturns/Naturno,0
2021-01-20 01:00:00,Naturns/Naturno,0
2021-01-20 02:00:00,Naturns/Naturno,0
2021-01-20 03:00:00,Naturns/Naturno,0
2021-01-20 04:00:00,Naturns/Naturno,0
2021-01-20 05:00:00,Naturns/Naturno,0
2021-01-20 06:00:00,Naturns/Naturno,0
2021-01-20 07:00:00,Naturns/Naturno,0
2021-01-20 08:00:00,Naturns/Naturno,1.28
2021-01-20 09:00:00,Naturns/Naturno,21.65
2021-01-20 10:00:00,Naturns/Naturno,92.23
2021-01-20 11:00:00,Naturns/Naturno,118.07
2021-01-20 12:00:00,Naturns/Naturno,166.63
2021-01-20 13:00:00,Naturns/Naturno,264.72
2021-01-20 14:00:00,Naturns/Naturno,371.38
2021-01-20 15:00:00,Naturns/Naturno,278.8
2021-01-20 16:00:00,Naturns/Naturno,142.43
2021-01-20 17:00:00,Naturns/Naturno,15.95
2021-01-20 18:00:00,Naturns/Naturno,0.15
2021-01-20 19:00:00,Naturns/Naturno,0
2021-01-20 20:00:00,Naturns/Naturno,0
2021-01-20 21:00:00,Naturns/Naturno,0
2021-01-20 22:00:00,Naturns/Naturno,0
2021-01-20 23:00:00,Naturns/Naturno,0
2021-01-21 00:00:00,Naturns/Naturno,0
2021-01-21 01:00:00,Naturns/Naturno,0
2021-01-21 02:00:00,Naturns/Naturno,0
2021-01-21 03:00:00,Naturns/Naturno,0
2021-01-21 04:00:00,Naturns/Naturno,0
2021-01-21 05:00:00,Naturns/Naturno,0
2021-01-21 06:00:00,Naturns/Naturno,0
2021-01-21 07:00:00,Naturns/Naturno,0
2021-01-21 08:00:00,Naturns/Naturno,0.5
2021-01-21 09:00:00,Naturns/Naturno,21.95
2021-01-21 10:00:00,Naturns/Naturno,79.33
2021-01-21 11:00:00,Naturns/Naturno,136.52
2021-01-21 12:00:00,Naturns/Naturno,159.52
2021-01-21 13:00:00,Naturns/Naturno,126.53
2021-01-21 14:00:00,Naturns/Naturno,105.48
2021-01-21 15:00:00,Naturns/Naturno,90.77
2021-01-21 16:00:00,Naturns/Naturno,34.77
2021-01-21 17:00:00,Naturns/Naturno,9.88
2021-01-21 18:00:00,Naturns/Naturno,0
2021-01-21 19:00:00,Naturns/Naturno,0
2021-01-21 20:00:00,Naturns/Naturno,0
2021-01-21 21:00:00,Naturns/Naturno,0
2021-01-21 22:00:00,Naturns/Naturno,0
2021-01-21 23:00:00,Naturns/Naturno,0
2021-01-22 00:00:00,Naturns/Naturno,0
2021-01-22 01:00:00,Naturns/Naturno,0
2021-01-22 02:00:00,Naturns/Naturno,0
2021-01-22 03:00:00,Naturns/Naturno,0
2021-01-22 04:00:00,Naturns/Naturno,0
2021-01-22 05:00:00,Naturns/Naturno,0
2021-01-22 06:00:00,Naturns/Naturno,0
2021-01-22 07:00:00,Naturns/Naturno,0
2021-01-22 08:00:00,Naturns/Naturno,0.13
2021-01-22 09:00:00,Naturns/Naturno,12.43
2021-01-22 10:00:00,Naturns/Naturno,50.87
2021-01-22 11:00:00,Naturns/Naturno,90.03
2021-01-22 12:00:00,Naturns/Naturno,105.47
2021-01-22 13:00:00,Naturns/Naturno,125.3
2021-01-22 14:00:00,Naturns/Naturno,171.9
2021-01-22 15:00:00,Naturns/Naturno,176.88
2021-01-22 16:00:00,Naturns/Naturno,31.2
2021-01-22 17:00:00,Naturns/Naturno,4.38
2021-01-22 18:00:00,Naturns/Naturno,0
2021-01-22 19:00:00,Naturns/Naturno,0
2021-01-22 20:00:00,Naturns/Naturno,0
2021-01-22 21:00:00,Naturns/Naturno,0
2021-01-22 22:00:00,Naturns/Naturno,0
2021-01-22 23:00:00,Naturns/Naturno,0
2021-01-23 00:00:00,Naturns/Naturno,0
2021-01-23 01:00:00,Naturns/Naturno,0
2021-01-23 02:00:00,Naturns/Naturno,0
2021-01-23 03:00:00,Naturns/Naturno,0
2021-01-23 04:00:00,Naturns/Naturno,0
2021-01-23 05:00:00,Naturns/Naturno,0
2021-01-23 06:00:00,Naturns/Naturno,0
2021-01-23 07:00:00,Naturns/Naturno,0
2021-01-23 08:00:00,Naturns/Naturno,0
2021-01-23 09:00:00,Naturns/Naturno,10.73
2021-01-23 10:00:00,Naturns/Naturno,49.5
2021-01-23 11:00:00,Naturns/Naturno,65.78
